chr	start	end	ID	strand*
chr3	137796408	137796908	intragenic_bi_7603	+
chr3	137807777	137808277	intragenic_si_6330	-
chr3	137892031	137892531	intragenic_bi_7606	-
chr3	137899497	137899997	intragenic_bi_7607	+
chr3	137900928	137901428	intragenic_bi_7608	+
chr3	137905839	137906339	intergenic_bi_7045	+
chr3	137907607	137908107	intergenic_si_14192	-
chr3	137923604	137924104	intergenic_si_14193	+
chr3	137925423	137925923	intergenic_si_14194	+
chr3	137926370	137926870	intergenic_bi_7046	+
chr3	137942183	137942683	intragenic_bi_7611	-
chr3	137943083	137943583	intragenic_bi_7612	-
chr3	137945482	137945982	intragenic_si_6331	-
chr3	137955536	137956036	intergenic_si_14197	+
chr3	137969127	137969627	intergenic_si_14198	+
chr3	138021849	138022349	intragenic_si_6332	-
chr3	138023677	138024177	intragenic_si_6333	-
chr3	138025845	138026345	intergenic_si_14199	-
chr3	138039217	138039717	intragenic_si_6334	-
chr3	138040005	138040505	intragenic_bi_7616	-
chr3	138042079	138042579	intragenic_bi_7617	-
chr3	138042510	138043010	intragenic_bi_7618	-
chr3	138072108	138072608	intergenic_si_14210	-
chr3	138072473	138072973	intergenic_si_14211	-
chr3	138072965	138073465	intergenic_si_14212	-
chr3	138076368	138076868	intergenic_si_14213	+
chr3	138095646	138096146	intergenic_si_14214	+
chr3	138095970	138096470	intergenic_si_14215	+
chr3	138190727	138191227	intragenic_bi_7622	-
chr3	142011642	142012142	intragenic_bi_7623	+
chr3	142374298	142374798	intragenic_bi_7627	-
chr3	142375456	142375956	intragenic_bi_7628	-
chr3	142412033	142412533	intergenic_bi_7056	+
chr3	142412525	142413025	intergenic_si_14226	-
chr3	142412651	142413151	intergenic_bi_7057	+
chr3	142412840	142413340	intergenic_bi_7058	+
chr3	144216832	144217332	intragenic_si_6339	+
chr3	144231547	144232047	intragenic_si_6340	+
chr3	145223044	145223544	intergenic_bi_7064	+
chr3	145288961	145289461	intergenic_si_14244	+
chr3	145297271	145297771	intergenic_bi_7066	+
chr3	145423489	145423989	intragenic_si_6344	-
chr3	145444028	145444528	intragenic_si_6345	-
chr3	145655226	145655726	intragenic_si_6347	-
chr3	145655741	145656241	intragenic_si_6348	-
chr3	146105769	146106269	intergenic_si_14253	+
chr3	146106285	146106785	intergenic_bi_7068	+
chr3	146107683	146108183	intergenic_si_14255	+
chr3	146231064	146231564	intergenic_bi_7070	+
chr3	146231419	146231919	intergenic_si_14257	+
chr3	146232985	146233485	intergenic_bi_7071	+
chr3	146233226	146233726	intergenic_bi_7072	+
chr3	146233348	146233848	intergenic_bi_7073	+
chr3	146233450	146233950	intergenic_si_14259	-
chr3	146233751	146234251	intergenic_si_14260	+
chr3	146236756	146237256	intergenic_si_14261	-
chr3	146240702	146241202	intergenic_si_14262	-
chr3	146241332	146241832	intergenic_si_14263	-
chr3	146242625	146243125	intragenic_bi_7640	+
chr3	146242986	146243486	intragenic_bi_7641	+
chr3	146243203	146243703	intragenic_si_6350	+
chr3	146243758	146244258	intragenic_si_6351	+
chr3	146244099	146244599	intragenic_si_6352	+
chr3	146252437	146252937	intragenic_bi_7642	+
chr3	146254097	146254597	intragenic_si_6353	+
chr3	146258001	146258501	intragenic_si_6354	+
chr3	148622177	148622677	intragenic_si_6355	+
chr3	148750443	148750943	intergenic_si_14274	+
chr3	148832311	148832811	intergenic_si_14275	+
chr3	148833163	148833663	intergenic_si_14276	-
chr3	148844994	148845494	intergenic_si_14277	-
chr3	148859681	148860181	intergenic_si_14278	-
chr3	148882336	148882836	intergenic_si_14279	+
chr3	148883239	148883739	intergenic_si_14280	-
chr3	149583088	149583588	intergenic_bi_7078	+
chr3	149597737	149598237	intergenic_si_14281	-
chr3	151554577	151555077	intergenic_si_14284	-
chr3	151554976	151555476	intergenic_bi_7081	+
chr3	151854549	151855049	intragenic_si_6357	+
chr3	151874864	151875364	intragenic_si_6360	-
chr3	151924870	151925370	intragenic_bi_7648	+
chr3	152066773	152067273	intragenic_si_6366	-
chr3	152067737	152068237	intragenic_si_6367	-
chr3	152140521	152141021	intragenic_si_6368	+
chr3	152141820	152142320	intragenic_bi_7653	+
chr3	153592462	153592962	intragenic_bi_7657	+
chr3	153611190	153611690	intergenic_si_14290	-
chr3	156687485	156687985	intragenic_bi_7661	-
chr3	157392627	157393127	intergenic_si_14302	-
chr3	157393848	157394348	intergenic_bi_7086	+
chr3	157405877	157406377	intergenic_bi_7087	+
chr3	157586294	157586794	intragenic_si_6376	+
chr3	157592332	157592832	intergenic_si_14309	-
chr3	157615688	157616188	intragenic_si_6378	-
chr3	157656246	157656746	intragenic_si_6379	-
chr4	6148659	6149159	intergenic_si_14345	+
chr4	6189862	6190362	intergenic_si_14346	+
chr4	6379008	6379508	intragenic_si_6385	+
chr4	6379554	6380054	intragenic_bi_7670	+
chr4	6846079	6846579	intragenic_si_6387	+
chr4	6915738	6916238	intragenic_si_6389	+
chr4	7071346	7071846	intergenic_bi_7100	+
chr4	8164487	8164987	intragenic_si_6391	+
chr4	8172178	8172678	intergenic_si_14359	-
chr4	8288332	8288832	intergenic_si_14360	+
chr4	8464374	8464874	intragenic_si_6393	-
chr4	8574101	8574601	intergenic_bi_7103	+
chr4	8574304	8574804	intergenic_bi_7104	+
chr4	8575430	8575930	intergenic_si_14370	-
chr4	8575843	8576343	intergenic_si_14371	-
chr4	8575977	8576477	intergenic_bi_7105	+
chr4	8609755	8610255	intergenic_bi_7108	+
chr4	8614949	8615449	intergenic_bi_7109	+
chr4	8639317	8639817	intragenic_si_6394	-
chr4	8660606	8661106	intragenic_si_6395	-
chr4	8660946	8661446	intragenic_bi_7676	-
chr4	8682426	8682926	intragenic_bi_7677	-
chr4	8838670	8839170	intergenic_bi_7112	+
chr4	8838821	8839321	intergenic_si_14378	-
chr4	8839890	8840390	intergenic_si_14379	-
chr4	10851247	10851747	intergenic_bi_7115	+
chr4	10891903	10892403	intergenic_si_14385	+
chr4	10899268	10899768	intergenic_si_14386	-
chr4	10899674	10900174	intergenic_bi_7116	+
chr4	10900738	10901238	intergenic_si_14388	-
chr4	10953302	10953802	intergenic_si_14392	+
chr4	10994776	10995276	intragenic_bi_7680	+
chr4	11000112	11000612	intragenic_bi_7681	+
chr4	11011819	11012319	intergenic_bi_7118	+
chr4	11029806	11030306	intergenic_bi_7119	+
chr4	11050656	11051156	intergenic_bi_7120	+
chr4	11073873	11074373	intergenic_bi_7121	+
chr4	11073996	11074496	intergenic_bi_7122	+
chr4	11074643	11075143	intergenic_si_14401	-
chr4	11074785	11075285	intergenic_bi_7123	+
chr4	11080763	11081263	intergenic_si_14402	+
chr4	11081225	11081725	intergenic_si_14403	-
chr4	11088383	11088883	intragenic_si_6405	-
chr4	11162532	11163032	intragenic_si_6406	+
chr4	14949317	14949817	intragenic_bi_7690	+
chr4	14949757	14950257	intragenic_si_6415	+
chr4	14956643	14957143	intragenic_bi_7691	+
chr4	15006513	15007013	intragenic_bi_7692	+
chr4	15066180	15066680	intragenic_bi_7693	+
chr4	15072429	15072929	intragenic_si_6418	+
chr4	15072603	15073103	intragenic_bi_7694	+
chr4	15853615	15854115	intragenic_bi_7698	+
chr4	15864479	15864979	intragenic_si_6420	+
chr4	15869889	15870389	intragenic_si_6421	+
chr4	16095519	16096019	intragenic_bi_7703	-
chr4	19499026	19499526	intergenic_bi_7134	+
chr4	19503508	19504008	intragenic_si_6424	-
chr4	19630283	19630783	intragenic_si_6427	+
chr4	19645839	19646339	intergenic_si_14464	+
chr4	19646464	19646964	intergenic_bi_7136	+
chr4	19646584	19647084	intergenic_si_14465	-
chr4	19647001	19647501	intergenic_bi_7137	+
chr4	19852948	19853448	intergenic_bi_7138	+
chr4	19853886	19854386	intergenic_si_14467	-
chr4	19903342	19903842	intergenic_bi_7139	+
chr4	19911508	19912008	intergenic_si_14469	+
chr4	19936892	19937392	intragenic_si_6429	-
chr4	19937709	19938209	intragenic_bi_7713	-
chr4	19944912	19945412	intragenic_si_6431	-
chr4	24823109	24823609	intergenic_bi_7145	+
chr4	32330481	32330981	intragenic_si_6435	-
chr4	32333649	32334149	intragenic_bi_7723	-
chr4	32386206	32386706	intragenic_si_6436	-
chr4	32390640	32391140	intragenic_si_6437	-
chr4	32391311	32391811	intragenic_bi_7724	-
chr4	32648610	32649110	intragenic_bi_7725	-
chr4	32656874	32657374	intragenic_bi_7726	-
chr4	33332691	33333191	intragenic_si_6440	+
chr4	33344151	33344651	intergenic_bi_7157	+
chr4	33344550	33345050	intergenic_bi_7158	+
chr4	33348109	33348609	intergenic_bi_7159	+
chr4	33348337	33348837	intergenic_bi_7160	+
chr4	33371665	33372165	intergenic_bi_7161	+
chr4	33371882	33372382	intergenic_si_14506	+
chr4	33376946	33377446	intergenic_si_14507	-
chr4	34833641	34834141	intergenic_bi_7164	+
chr4	34951019	34951519	intragenic_si_6449	+
chr4	35039697	35040197	intragenic_bi_7740	+
chr4	35043999	35044499	intragenic_bi_7741	+
chr4	35044970	35045470	intragenic_si_6451	+
chr4	35047022	35047522	intragenic_bi_7742	+
chr4	35060902	35061402	intragenic_bi_7743	+
chr4	35061044	35061544	intragenic_si_6452	+
chr4	35072623	35073123	intragenic_si_6453	+
chr4	35081207	35081707	intragenic_si_6454	+
chr4	35082069	35082569	intragenic_si_6455	+
chr4	35102673	35103173	intragenic_bi_7744	-
chr4	35113173	35113673	intergenic_bi_7165	+
chr4	35113654	35114154	intergenic_si_14523	+
chr4	36837779	36838279	intragenic_si_6458	+
chr4	40102504	40103004	intragenic_bi_7749	-
chr4	40103074	40103574	intragenic_bi_7750	-
chr4	40103676	40104176	intragenic_si_6460	-
chr4	40107603	40108103	intragenic_si_6461	-
chr4	40128695	40129195	intragenic_si_6462	-
chr4	40152335	40152835	intragenic_bi_7751	+
chr4	40214611	40215111	intragenic_bi_7754	+
chr4	40646850	40647350	intragenic_bi_7757	+
chr4	40647095	40647595	intragenic_bi_7758	+
chr4	40671120	40671620	intragenic_si_6470	-
chr4	40672165	40672665	intragenic_si_6471	-
chr4	40672507	40673007	intragenic_si_6472	-
chr4	40719731	40720231	intergenic_bi_7170	+
chr4	40776006	40776506	intragenic_bi_7768	+
chr4	40797477	40797977	intragenic_bi_7769	+
chr4	40797828	40798328	intragenic_si_6475	+
chr4	40798383	40798883	intragenic_si_6476	+
chr4	40799326	40799826	intragenic_bi_7770	+
chr4	40914604	40915104	intergenic_bi_7173	+
chr4	40914925	40915425	intergenic_si_14547	-
chr4	40915227	40915727	intergenic_si_14548	-
chr4	40916145	40916645	intergenic_si_14549	-
chr4	40922644	40923144	intragenic_si_6477	-
chr4	40922969	40923469	intragenic_bi_7772	-
chr4	41080328	41080828	intergenic_si_14554	-
chr4	41264720	41265220	intergenic_bi_7178	+
chr4	41278658	41279158	intergenic_bi_7179	+
chr4	41315161	41315661	intragenic_bi_7779	-
chr4	41438488	41438988	intergenic_si_14558	-
chr4	41439145	41439645	intergenic_si_14559	-
chr4	41440445	41440945	intragenic_si_6482	+
chr4	41447743	41448243	intragenic_bi_7780	+
chr4	41501969	41502469	intragenic_bi_7782	+
chr4	41651674	41652174	intergenic_si_14560	+
chr4	41658734	41659234	intragenic_si_6485	+
chr4	41690900	41691400	intragenic_bi_7787	+
chr4	41691841	41692341	intragenic_bi_7788	+
chr4	43392433	43392933	intergenic_bi_7182	+
chr4	43393122	43393622	intergenic_si_14565	+
chr4	43395935	43396435	intragenic_bi_7799	-
chr4	43396513	43397013	intragenic_si_6492	-
chr4	43403029	43403529	intragenic_si_6493	-
chr4	43404374	43404874	intragenic_si_6494	-
chr4	43407138	43407638	intragenic_bi_7800	-
chr4	43412512	43413012	intragenic_si_6496	-
chr4	43415079	43415579	intragenic_si_6497	-
chr4	43490907	43491407	intergenic_si_14569	+
chr4	43633218	43633718	intergenic_bi_7187	+
chr4	43637228	43637728	intergenic_si_14575	-
chr4	43639425	43639925	intergenic_bi_7188	+
chr4	43641968	43642468	intergenic_si_14577	-
chr4	43642210	43642710	intergenic_bi_7189	+
chr4	44078490	44078990	intragenic_si_6506	+
chr4	44079747	44080247	intragenic_bi_7814	+
chr4	44080402	44080902	intragenic_si_6507	+
chr4	44081616	44082116	intragenic_bi_7815	+
chr4	44082186	44082686	intragenic_si_6508	+
chr4	44083436	44083936	intragenic_bi_7816	+
chr4	44116333	44116833	intergenic_bi_7191	+
chr4	44116981	44117481	intergenic_bi_7192	+
chr4	44119008	44119508	intergenic_si_14582	-
chr4	44192595	44193095	intergenic_si_14588	-
chr4	44246672	44247172	intergenic_bi_7193	+
chr4	44247330	44247830	intergenic_si_14597	-
chr4	44987153	44987653	intergenic_si_14599	-
chr4	44989027	44989527	intergenic_bi_7195	+
chr4	44991029	44991529	intergenic_bi_7196	+
chr4	44992614	44993114	intergenic_bi_7197	+
chr4	44997718	44998218	intragenic_bi_7823	-
chr4	45023495	45023995	intragenic_si_6512	+
chr4	45418085	45418585	intragenic_si_6515	+
chr4	45423930	45424430	intergenic_si_14609	-
chr4	45424935	45425435	intergenic_si_14610	-
chr4	45426485	45426985	intergenic_bi_7203	+
chr4	45432630	45433130	intergenic_si_14612	-
chr4	45433156	45433656	intergenic_si_14613	-
chr4	45465381	45465881	intragenic_si_6517	+
chr4	45465972	45466472	intragenic_si_6518	+
chr4	45466330	45466830	intragenic_si_6519	+
chr4	45474456	45474956	intragenic_si_6520	+
chr4	45487781	45488281	intragenic_si_6521	+
chr4	45496806	45497306	intragenic_si_6524	+
chr4	45504057	45504557	intragenic_si_6525	+
chr4	45526536	45527036	intragenic_si_6528	+
chr4	45533198	45533698	intragenic_si_6529	+
chr4	45534527	45535027	intragenic_si_6530	+
chr4	45535736	45536236	intragenic_si_6531	+
chr4	45539967	45540467	intragenic_si_6532	+
chr4	45541667	45542167	intragenic_si_6533	+
chr4	45545187	45545687	intergenic_si_14615	-
chr4	45864432	45864932	intragenic_si_6535	-
chr4	45864590	45865090	intragenic_si_6536	-
chr4	45979506	45980006	intragenic_bi_7839	-
chr4	45980502	45981002	intragenic_bi_7840	-
chr4	45981882	45982382	intragenic_bi_7841	-
chr4	46317533	46318033	intergenic_bi_7205	+
chr4	46403662	46404162	intergenic_bi_7206	+
chr4	46465313	46465813	intragenic_si_6542	-
chr4	46465541	46466041	intragenic_bi_7849	-
chr4	46520176	46520676	intragenic_bi_7850	+
chr4	46542580	46543080	intragenic_bi_7851	+
chr4	46551383	46551883	intragenic_bi_7854	+
chr4	46552114	46552614	intragenic_bi_7855	+
chr4	46553349	46553849	intragenic_si_6546	+
chr4	46965394	46965894	intragenic_si_6548	+
chr4	46972585	46973085	intragenic_bi_7857	+
chr4	47000814	47001314	intragenic_bi_7858	+
chr4	47001049	47001549	intragenic_bi_7859	+
chr4	47253715	47254215	intragenic_bi_7860	-
chr4	47254907	47255407	intragenic_bi_7861	-
chr4	48055554	48056054	intergenic_bi_7213	+
chr4	48056004	48056504	intergenic_bi_7214	+
chr4	48294013	48294513	intragenic_si_6552	-
chr4	49162132	49162632	intragenic_si_6554	-
chr4	49448073	49448573	intergenic_bi_7221	+
chr4	49465906	49466406	intergenic_si_14662	-
chr4	49486759	49487259	intergenic_si_14673	-
chr4	49490011	49490511	intragenic_bi_7862	+
chr4	49490161	49490661	intragenic_si_6557	+
chr4	49491326	49491826	intragenic_bi_7863	+
chr4	49491656	49492156	intragenic_bi_7864	+
chr4	49494989	49495489	intergenic_si_14676	-
chr4	49496768	49497268	intergenic_si_14677	-
chr4	49498263	49498763	intergenic_bi_7223	+
chr4	49499012	49499512	intergenic_bi_7224	+
chr4	49499133	49499633	intergenic_bi_7225	+
chr4	49499499	49499999	intergenic_si_14680	+
chr4	49502297	49502797	intragenic_bi_7866	+
chr4	49516325	49516825	intragenic_si_6563	+
chr4	49516719	49517219	intragenic_si_6564	+
chr4	49522074	49522574	intergenic_si_14683	-
chr4	49523162	49523662	intergenic_bi_7227	+
chr4	49523174	49523674	intragenic_bi_7869	+
chr4	49523364	49523864	intragenic_bi_7870	+
chr4	49558841	49559341	intragenic_si_6567	+
chr4	49559962	49560462	intragenic_si_6568	+
chr4	49566130	49566630	intergenic_bi_7230	+
chr4	49566385	49566885	intergenic_bi_7231	+
chr4	49568922	49569422	intergenic_bi_7232	+
chr4	49569068	49569568	intergenic_si_14685	+
chr4	49570920	49571420	intergenic_bi_7233	+
chr4	49572210	49572710	intergenic_si_14686	-
chr4	49572743	49573243	intergenic_bi_7234	+
chr4	49579087	49579587	intergenic_si_14687	+
chr4	53022707	53023207	intergenic_bi_7238	+
chr4	53128190	53128690	intragenic_si_6572	+
chr4	53135074	53135574	intragenic_si_6573	+
chr4	53152367	53152867	intragenic_si_6574	+
chr4	53156885	53157385	intragenic_bi_7872	+
chr4	53208832	53209332	intergenic_bi_7240	+
chr4	53209381	53209881	intergenic_si_14692	-
chr4	53350572	53351072	intergenic_bi_7241	+
chr4	53352082	53352582	intergenic_si_14695	+
chr4	53397642	53398142	intergenic_si_14696	+
chr4	53399189	53399689	intergenic_bi_7242	+
chr4	53407876	53408376	intergenic_bi_7243	+
chr4	53426830	53427330	intergenic_si_14698	+
chr4	53500074	53500574	intragenic_si_6576	-
chr4	53551534	53552034	intragenic_si_6577	-
chr4	53609180	53609680	intragenic_bi_7874	-
chr4	53836616	53837116	intergenic_si_14699	-
chr4	54978937	54979437	intragenic_bi_7878	-
chr4	55255922	55256422	intergenic_bi_7246	+
chr4	55258571	55259071	intergenic_bi_7247	+
chr4	55352237	55352737	intergenic_bi_7248	+
chr4	55352705	55353205	intergenic_si_14706	-
chr4	55360975	55361475	intergenic_si_14707	-
chr4	55365979	55366479	intragenic_si_6582	-
chr4	55663873	55664373	intergenic_bi_7251	+
chr4	55664064	55664564	intergenic_bi_7252	+
chr4	56956980	56957480	intragenic_si_6583	+
chr4	57069583	57070083	intergenic_si_14722	-
chr4	57069772	57070272	intergenic_bi_7255	+
chr4	57069967	57070467	intergenic_bi_7256	+
chr4	57070596	57071096	intergenic_si_14724	-
chr4	57124963	57125463	intragenic_bi_7882	+
chr4	57142565	57143065	intragenic_si_6584	+
chr4	57150689	57151189	intragenic_si_6585	+
chr4	57152242	57152742	intragenic_bi_7883	+
chr4	57295444	57295944	intragenic_si_6586	+
chr4	57296862	57297362	intragenic_si_6587	+
chr4	57298121	57298621	intragenic_bi_7885	+
chr4	57307954	57308454	intragenic_bi_7886	+
chr4	57310971	57311471	intragenic_si_6590	+
chr4	57526402	57526902	intragenic_si_6591	-
chr4	57687160	57687660	intragenic_bi_7890	-
chr4	57688124	57688624	intragenic_si_6593	-
chr4	57931441	57931941	intergenic_si_14726	+
chr4	57965254	57965754	intragenic_bi_7892	+
chr4	57966544	57967044	intragenic_si_6594	+
chr4	58928207	58928707	intergenic_bi_7261	+
chr4	59235093	59235593	intragenic_si_6598	-
chr4	59257489	59257989	intergenic_bi_7262	+
chr4	59331516	59332016	intragenic_bi_7897	+
chr4	59335960	59336460	intragenic_bi_7898	+
chr4	59342755	59343255	intragenic_bi_7899	+
chr4	59452727	59453227	intergenic_bi_7264	+
chr4	59454087	59454587	intergenic_bi_7265	+
chr4	59565587	59566087	intergenic_si_14749	+
chr4	59571057	59571557	intergenic_bi_7268	+
chr4	59580451	59580951	intergenic_si_14751	-
chr4	59597972	59598472	intragenic_si_6601	-
chr4	59858114	59858614	intragenic_si_6603	-
chr4	61637335	61637835	intragenic_bi_7906	+
chr4	61676542	61677042	intragenic_bi_7907	+
chr4	61676885	61677385	intragenic_si_6626	+
chr4	61679167	61679667	intragenic_bi_7908	+
chr4	61681299	61681799	intragenic_bi_7909	+
chr4	61681454	61681954	intragenic_si_6628	+
chr4	61684019	61684519	intragenic_bi_7910	+
chr4	61684539	61685039	intragenic_si_6630	+
chr4	61684660	61685160	intragenic_si_6631	+
chr4	61687260	61687760	intragenic_bi_7911	+
chr4	61687766	61688266	intragenic_si_6633	+
chr4	61688587	61689087	intragenic_bi_7912	+
chr4	61716320	61716820	intergenic_bi_7270	+
chr4	61717052	61717552	intergenic_bi_7271	+
chr4	61718417	61718917	intergenic_si_14765	-
chr4	61724449	61724949	intergenic_si_14766	+
chr4	61724801	61725301	intergenic_bi_7272	+
chr4	61743685	61744185	intragenic_bi_7913	+
chr4	61743999	61744499	intragenic_si_6634	+
chr4	61749473	61749973	intergenic_bi_7275	+
chr4	61750320	61750820	intergenic_bi_7276	+
chr4	61750489	61750989	intergenic_bi_7277	+
chr4	61750846	61751346	intergenic_si_14768	+
chr4	61753247	61753747	intergenic_si_14769	+
chr4	61754703	61755203	intergenic_bi_7278	+
chr4	61755312	61755812	intergenic_bi_7279	+
chr4	61758602	61759102	intergenic_si_14771	+
chr4	61835171	61835671	intergenic_bi_7282	+
chr4	61835379	61835879	intergenic_bi_7283	+
chr4	61835824	61836324	intergenic_si_14799	+
chr4	62008989	62009489	intragenic_bi_7914	+
chr4	62028409	62028909	intragenic_si_6639	-
chr4	62053821	62054321	intragenic_bi_7916	-
